profile_id,level,depth,temperature,salinity,density
prof_001,22,219.1999969482422,15.352999687194824,35.23400115966797,999.1166009902954
prof_001,23,229.5,14.88599967956543,35.21900177001953,999.1980014801026
prof_001,24,239.1999969482422,14.526000022888184,35.262001037597656,999.3044008255005
prof_001,25,249.5,14.428999900817871,35.362998962402344,999.4045991897583
prof_001,26,259.20001220703125,14.401000022888184,35.369998931884766,999.4157991409302
prof_001,27,269.0,14.1850004196167,35.35900115966797,999.450200843811
prof_001,28,279.29998779296875,13.793000221252441,35.316001892089844,999.4942014694215
prof_001,29,289.0,13.258000373840332,35.26100158691406,999.5572011947631
prof_001,30,299.1000061035156,12.987000465393066,35.22800064086914,999.5850004196167
prof_001,31,308.79998779296875,12.569000244140625,35.18000030517578,999.6302001953126
prof_001,32,319.29998779296875,12.390000343322754,35.159000396728516,999.6492002487183
prof_001,33,329.1000061035156,12.243000030517578,35.138999938964844,999.6625999450683
prof_001,34,338.8999938964844,11.984000205993652,35.10100173950195,999.6840013504028
prof_001,35,349.6000061035156,11.5600004196167,35.040000915527344,999.7200006484986
prof_001,36,359.29998779296875,11.345000267028809,35.005001068115234,999.7350008010865
prof_001,37,379.20001220703125,10.984000205993652,34.95100021362305,999.7640001296998
prof_001,38,399.29998779296875,10.498000144958496,34.88199996948242,999.8059999465942
prof_001,39,449.29998779296875,9.78600025177002,34.78099822998047,999.8675985336304
prof_001,40,498.8999938964844,9.067999839782715,34.702999114990234,999.9487993240357
prof_001,41,548.9000244140625,8.520999908447266,34.67399978637695,1000.0349998474121
prof_001,42,599.5,7.86899995803833,34.65800094604492,1000.1526007652283
prof_001,43,649.0999755859375,7.357999801635742,34.680999755859375,1000.2731998443604
prof_001,44,699.2000122070312,7.051000118255615,34.69300079345703,1000.3442006111145
prof_001,45,749.2999877929688,6.809999942779541,34.70100021362305,1000.3988001823425
prof_001,46,799.0999755859375,6.486999988555908,34.70399856567383,1000.4657988548279
prof_001,47,848.9000244140625,6.164999961853027,34.70199966430664,1000.5285997390747
prof_001,48,899.2999877929688,5.866000175476074,34.70399856567383,1000.5899988174439
prof_001,49,949.2000122070312,5.760000228881836,34.70399856567383,1000.6111988067627
prof_001,50,999.0999755859375,5.671999931335449,34.70399856567383,1000.628798866272
prof_002,0,6.800000190734863,28.59000015258789,35.08100128173828,996.346800994873
prof_002,1,9.5,28.566999435424805,35.07899856567383,996.349798965454
prof_002,2,19.100000381469727,28.538000106811523,35.08100128173828,996.3572010040283
prof_002,3,29.399999618530273,28.534000396728516,35.082000732421875,996.3588005065918
prof_002,4,39.29999923706055,28.511999130249023,35.08700180053711,996.3672016143798
prof_002,5,49.400001525878906,28.402999877929688,35.09700012207031,996.3970001220704
prof_002,6,59.900001525878906,27.674999237060547,35.07699966430664,996.5265998840332
prof_002,7,69.5999984741211,25.63599967956543,35.112998962402344,996.9631992340088
prof_002,8,79.9000015258789,23.21500015258789,35.08599853515625,997.4257987976074
prof_002,9,89.30000305175781,20.76799964904785,35.05699920654297,997.8919994354247
prof_002,10,99.5999984741211,20.312000274658203,35.03300094604492,997.9640007019043
prof_002,11,109.5999984741211,19.202999114990234,34.98400115966797,998.1466011047364
prof_002,12,119.0999984741211,18.804000854492188,35.071998596191406,998.2967987060547
prof_002,13,129.39999389648438,18.659000396728516,35.249000549316406,998.4674003601074
prof_002,14,139.10000610351562,18.006999969482422,35.279998779296875,998.622599029541
prof_002,15,149.5,17.36199951171875,35.18000030517578,998.6716003417969
prof_002,16,159.10000610351562,17.429000854492188,35.33000183105469,998.7782012939454
prof_002,17,169.60000610351562,16.599000930786133,35.24800109863281,998.878600692749
prof_002,18,179.5,16.238000869750977,35.244998931884766,998.9483989715576
prof_002,19,189.1999969482422,15.90999984741211,35.3390007019043,999.089200592041
prof_002,20,199.5,15.803999900817871,35.3489990234375,999.1183992385864
prof_002,21,209.39999389648438,15.651000022888184,35.345001220703125,999.1458009719848
prof_002,22,219.39999389648438,15.234000205993652,35.31700134277344,999.20680103302
prof_002,23,229.10000610351562,14.963000297546387,35.327999114990234,999.2697992324829
prof_002,24,239.1999969482422,14.633000373840332,35.29800033569336,999.3118001937866
prof_002,25,249.3000030517578,14.104999542236328,35.30500030517578,999.4230003356934
prof_002,26,259.1000061035156,13.95199966430664,35.334999084472656,999.4775993347168
prof_002,27,269.20001220703125,13.541000366210938,35.30099868774414,999.5325988769531
prof_002,28,279.20001220703125,13.41100025177002,35.28799819946289,999.5481985092163
prof_002,29,289.3999938964844,13.28600025177002,35.27299880981445,999.5611989974975
prof_002,30,299.6000061035156,13.09000015258789,35.244998931884766,999.5779991149902
prof_002,31,309.1000061035156,12.600000381469727,35.18600082397461,999.6288005828857
prof_002,32,319.1000061035156,12.486000061035156,35.16899871826172,999.6379989624023
prof_002,33,329.5,12.336000442504883,35.14699935913086,999.6503993988038
prof_002,34,339.1000061035156,11.946000099182129,35.09299850463867,999.6851987838745
prof_002,35,349.1000061035156,11.718999862670898,35.0620002746582,999.7058002471924
prof_002,36,359.20001220703125,11.557999610900879,35.03799819946289,999.7187986373901
prof_002,37,379.1000061035156,11.032999992370605,34.96099853515625,999.762198829651
prof_002,38,399.1000061035156,10.723999977111816,34.9109992980957,999.7839994430542
prof_002,39,449.1000061035156,9.505000114440918,34.742000579833984,999.892600440979
prof_002,40,499.1000061035156,8.986000061035156,34.696998596191406,999.9603988647461
prof_002,41,549.2999877929688,8.322999954223633,34.66999816894531,1000.0713985443115
prof_002,42,599.0,7.77400016784668,34.66299819946289,1000.175598526001
prof_002,43,649.2999877929688,7.440000057220459,34.680999755859375,1000.2567997932434
prof_002,44,699.2000122070312,7.035999774932861,34.694000244140625,1000.3480002403259
prof_002,45,749.2000122070312,6.800000190734863,34.70100021362305,1000.4008001327514
prof_002,46,799.4000244140625,6.4629998207092285,34.70500183105469,1000.471401500702
prof_002,47,849.2000122070312,6.202000141143799,34.70600128173828,1000.5244009971618
prof_002,48,899.0,6.019000053405762,34.70399856567383,1000.559398841858
prof_002,49,949.0,5.794000148773193,34.70399856567383,1000.6043988227844
prof_002,50,999.0999755859375,5.5929999351501465,34.70500183105469,1000.6454014778137
prof_003,0,6.800000190734863,28.82900047302246,34.9739990234375,996.2133991241454
prof_003,1,9.5,28.827999114990234,34.974998474121094,996.2143989562989
prof_003,2,19.5,28.847000122070312,34.98400115966797,996.2178009033204
prof_003,3,29.200000762939453,28.868000030517578,35.03200149536133,996.2520011901855
prof_003,4,39.099998474121094,28.834999084472656,35.060001373291016,996.2810012817382
prof_003,5,49.5,28.81800079345703,35.0620002746582,996.2860000610352
prof_003,6,59.5,28.791000366210938,35.04800033569336,996.2802001953125
prof_003,7,69.80000305175781,27.172000885009766,34.76900100708008,996.3808006286621
prof_003,8,79.30000305175781,26.384000778198242,34.98400115966797,996.7104007720948
prof_003,9,89.69999694824219,25.840999603271484,35.084999084472656,996.8997993469238
prof_003,10,99.4000015258789,24.229999542236328,34.935001373291016,997.1020011901855
prof_003,11,109.69999694824219,23.131999969482422,35.02299880981445,997.391999053955
prof_003,12,119.69999694824219,20.496000289916992,35.09600067138672,997.9776004791261
prof_003,13,129.5,19.77899932861328,35.112998962402344,998.1345993041992
prof_003,14,139.5,19.408000946044922,35.12900161743164,998.2216011047364
prof_003,15,149.10000610351562,18.735000610351562,35.18199920654297,998.3985992431641
prof_003,16,159.60000610351562,18.131000518798828,35.19499969482422,998.5297996520997
prof_003,17,169.39999389648438,17.10099983215332,35.20199966430664,998.7413997650146
prof_003,18,179.3000030517578,16.68600082397461,35.196998596191406,998.8203987121582
prof_003,19,189.0,16.45599937438965,35.255001068115234,998.9128009796142
prof_003,20,199.0,16.2810001373291,35.25199890136719,998.9453990936279
prof_003,21,209.0,16.094999313354492,35.242000579833984,998.9746006011962
prof_003,22,218.8000030517578,16.062000274658203,35.2859992980957,999.0163993835449
prof_003,23,229.0,15.977999687194824,35.32400131225586,999.0636011123657
prof_003,24,239.5,15.649999618530273,35.347999572753906,999.1483997344972
prof_003,25,249.1999969482422,15.456999778747559,35.354000091552734,999.1918001174927
prof_003,26,259.20001220703125,14.73900032043457,35.38800048828125,999.3626003265381
prof_003,27,269.0,14.368000030517578,35.375,999.4263999938964
prof_003,28,279.20001220703125,13.956999778747559,35.340999603271484,999.4813997268677
prof_003,29,289.1000061035156,13.60200023651123,35.29800033569336,999.5180002212524
prof_003,30,299.5,13.100000381469727,35.25,999.579999923706
prof_003,31,309.20001220703125,12.961999893188477,35.233001708984375,999.5940013885498
prof_003,32,319.29998779296875,12.597999572753906,35.18299865722656,999.6267990112304
prof_003,33,329.5,12.164999961853027,35.125,999.6670000076294
prof_003,34,339.3999938964844,11.802000045776367,35.077999114990234,999.7019992828369
prof_003,35,349.1000061035156,11.758999824523926,35.06999969482422,999.7041997909546
prof_003,36,359.5,11.6850004196167,35.05500030517578,999.7070001602173
prof_003,37,379.5,11.04699993133545,34.95800018310547,999.7570001602173
prof_003,38,399.5,10.197999954223633,34.83700180053711,999.830001449585
prof_003,39,449.20001220703125,9.428000450134277,34.737998962402344,999.904799079895
prof_003,40,499.20001220703125,8.78600025177002,34.67499923706055,999.9827993392945
prof_003,41,549.0999755859375,8.260000228881836,34.6619987487793,1000.077598953247
prof_003,42,599.2999877929688,7.9079999923706055,34.672000885009766,1000.1560007095337
prof_003,43,649.2999877929688,7.381999969482422,34.68199920654297,1000.2691993713379
prof_003,44,699.0,7.113999843597412,34.69200134277344,1000.3308011054993
prof_003,45,749.2999877929688,6.855999946594238,34.691001892089844,1000.3816015243531
prof_003,46,799.0999755859375,6.5370001792907715,34.69599914550781,1000.4493992805482
prof_003,47,848.9000244140625,6.275000095367432,34.69300079345703,1000.4994006156921
prof_003,48,898.7999877929688,6.077000141143799,34.70500183105469,1000.5486014366151
prof_003,49,949.0999755859375,5.829999923706055,34.70500183105469,1000.5980014801025
prof_003,50,998.9000244140625,5.5960001945495605,34.70399856567383,1000.6439988136292
prof_004,0,6.900000095367432,29.243000030517578,34.77399826049805,995.9705986022949
prof_004,1,9.199999809265137,29.225000381469727,34.77299880981445,995.9733989715577
prof_004,2,19.299999237060547,29.211999893188477,34.78799819946289,995.9879985809326
prof_004,3,29.399999618530273,29.115999221801758,34.78900146484375,996.0080013275146
prof_004,4,39.099998474121094,28.823999404907227,34.80699920654297,996.080799484253
prof_004,5,49.5,29.003999710083008,35.05400085449219,996.2424007415772
prof_004,6,59.29999923706055,28.58799934387207,35.20399856567383,996.4455989837646
prof_004,7,69.5999984741211,27.809999465942383,35.30099868774414,996.6787990570068
prof_004,8,79.5999984741211,26.731000900268555,35.404998779296875,996.9777988433838
prof_004,9,89.5999984741211,25.950000762939453,35.35200119018555,997.0916007995605
prof_004,10,99.5,21.45599937438965,34.8129997253418,997.5591999053954
prof_004,11,109.19999694824219,20.655000686645508,34.78900146484375,997.7002010345459
prof_004,12,119.5999984741211,19.856000900268555,35.01100158691406,998.0376010894774
prof_004,13,129.3000030517578,19.45800018310547,34.94599914550781,998.0651992797851
prof_004,14,139.3000030517578,18.871999740600586,34.99100112915039,998.2184009552002
prof_004,15,149.39999389648438,18.922000885009766,35.12099838256836,998.3123985290526
prof_004,16,159.5,18.725000381469727,35.13999938964844,998.3669994354248
prof_004,17,169.5,18.183000564575195,35.15999984741211,998.4913997650146
prof_004,18,179.1999969482422,17.966999053955078,35.2599983215332,998.6145988464356
prof_004,19,189.5,17.558000564575195,35.24800109863281,998.6868007659912
prof_004,20,199.10000610351562,16.825000762939453,35.22200012207031,998.8125999450684
prof_004,21,209.3000030517578,16.270999908447266,35.215999603271484,998.9185997009278
prof_004,22,219.39999389648438,15.880999565124512,35.242000579833984,999.0174005508422
prof_004,23,229.1999969482422,15.387999534606934,35.25199890136719,999.1239992141724
prof_004,24,239.5,15.10099983215332,35.250999450683594,999.1805995941162
prof_004,25,249.10000610351562,14.548999786376953,35.22999954223633,999.2741996765137
prof_004,26,259.0,14.324000358581543,35.26900100708008,999.3504007339477
prof_004,27,269.0,14.248000144958496,35.263999938964844,999.3615999221802
prof_004,28,279.1000061035156,13.807000160217285,35.23699951171875,999.4281995773316
prof_004,29,289.3999938964844,13.592000007629395,35.22100067138672,999.4584005355835
prof_004,30,299.20001220703125,13.17300033569336,35.198001861572266,999.5238014221192
prof_004,31,309.1000061035156,13.109999656677246,35.21699905395508,999.5515993118286
prof_004,32,318.8999938964844,12.977999687194824,35.20000076293945,999.5644006729126
prof_004,33,329.1000061035156,12.454999923706055,35.14799880981445,999.6273990631104
prof_004,34,339.1000061035156,12.14900016784668,35.11000061035156,999.658200454712
prof_004,35,349.3999938964844,11.991000175476074,35.0890007019043,999.6730005264283
prof_004,36,359.20001220703125,11.678000450134277,35.04600143432617,999.701201057434
prof_004,37,379.20001220703125,11.048999786376953,34.93899917602539,999.7413993835448
prof_004,38,399.1000061035156,10.755999565124512,34.90599822998047,999.7735986709595
prof_004,39,449.20001220703125,9.741000175476074,34.77199935913086,999.8693994522096
prof_004,40,499.20001220703125,9.029999732971191,34.70600128173828,999.9588010787963
prof_004,41,549.5,8.387999534606934,34.66699981689453,1000.0559999465943
prof_004,42,599.5,7.815000057220459,34.65700149536133,1000.162601184845
prof_004,43,649.0,7.359000205993652,34.683998107910156,1000.2753984451293
prof_004,44,699.0999755859375,7.056000232696533,34.69499969482422,1000.3447997093201
prof_004,45,749.4000244140625,6.7179999351501465,34.70100021362305,1000.4172001838683
prof_004,46,799.4000244140625,6.51200008392334,34.702999114990234,1000.4599992752076
prof_004,47,849.0999755859375,6.314000129699707,34.702999114990234,1000.4995992660523
prof_004,48,898.9000244140625,6.059000015258789,34.70500183105469,1000.552201461792
prof_004,49,949.2999877929688,5.888000011444092,34.70399856567383,1000.5855988502502
prof_004,50,999.4000244140625,5.735000133514404,34.70500183105469,1000.6170014381408
prof_005,0,6.900000095367432,28.9689998626709,34.63999938964844,995.9181995391846
prof_005,1,9.699999809265137,28.954999923706055,34.63999938964844,995.9209995269775
prof_005,2,19.399999618530273,28.97599983215332,34.643001556396484,995.9192012786865
prof_005,3,29.200000762939453,28.858999252319336,34.64799880981445,995.9465991973877
prof_005,4,39.599998474121094,28.066999435424805,34.737998962402344,996.176999282837
prof_005,5,49.400001525878906,27.73200035095215,34.73699951171875,996.2431995391846
prof_005,6,59.20000076293945,27.141000747680664,34.749000549316406,996.371000289917
prof_005,7,69.4000015258789,26.378000259399414,34.82899856567383,996.5875988006592
prof_005,8,79.30000305175781,25.67099952697754,34.856998443603516,996.7513988494874
prof_005,9,89.4000015258789,24.756999969482422,34.80799865722656,996.8949989318847
prof_005,10,99.5999984741211,23.933000564575195,34.75199890136719,997.0149990081787
prof_005,11,109.5,22.983999252319336,34.78499984741211,997.2312000274658
prof_005,12,119.4000015258789,22.389999389648438,34.944000244140625,997.4772003173828
prof_005,13,128.89999389648438,22.51799964904785,35.2869987487793,997.7259990692139
prof_005,14,138.6999969482422,21.516000747680664,35.25,997.8967998504639
prof_005,15,149.6999969482422,20.865999221801758,35.20399856567383,997.9899990081786
prof_005,16,159.3000030517578,19.31399917602539,35.018001556396484,998.151601409912
prof_005,17,169.3000030517578,18.117000579833984,34.95899963378906,998.3437995910645
prof_005,18,179.60000610351562,17.9689998626709,34.986000061035156,998.395000076294
prof_005,19,189.39999389648438,17.649999618530273,35.13999938964844,998.5819995880126
prof_005,20,199.5,17.32200050354004,35.17300033569336,998.6740001678468
prof_005,21,209.10000610351562,16.834999084472656,35.202999114990234,998.7953994750976
prof_005,22,218.89999389648438,16.083999633789062,35.17599868774414,998.9239990234374
prof_005,23,229.60000610351562,15.892999649047852,35.1879997253418,998.9717998504639
prof_005,24,239.60000610351562,15.593999862670898,35.21500015258789,999.0532001495362
prof_005,25,249.39999389648438,15.128999710083008,35.2130012512207,999.1446010589599
prof_005,26,259.20001220703125,14.96500015258789,35.202999114990234,999.1693992614746
prof_005,27,269.3999938964844,14.892999649047852,35.189998626708984,999.1733989715576
prof_005,28,279.29998779296875,14.472000122070312,35.183998107910156,999.252798461914
prof_005,29,289.0,13.73900032043457,35.05799865722656,999.2985988616942
prof_005,30,299.29998779296875,13.276000022888184,35.03200149536133,999.3704011917114
prof_005,31,309.5,12.940999984741211,34.98500061035156,999.399800491333
prof_005,32,319.0,12.934000015258789,35.05500030517578,999.4572002410889
prof_005,33,329.20001220703125,12.857999801635742,35.08700180053711,999.4980014801025
prof_005,34,339.29998779296875,12.52400016784668,35.06999969482422,999.55119972229
prof_005,35,348.79998779296875,12.392999649047852,35.09700012207031,999.5990001678467
prof_005,36,358.70001220703125,12.329999923706055,35.12200164794922,999.6316013336182
prof_005,37,379.29998779296875,11.803000450134277,35.053001403808594,999.68180103302
prof_005,38,399.1000061035156,11.239999771118164,34.97600173950195,999.7328014373779
prof_005,39,448.79998779296875,10.312000274658203,34.8489990234375,999.8167991638184
prof_005,40,499.5,9.508999824523926,34.74800109863281,999.8966009140015
prof_005,41,549.2000122070312,8.930000305175781,34.720001220703125,999.9900009155274
prof_005,42,599.5,8.35200023651123,34.66299819946289,1000.0599985122681
prof_005,43,649.0999755859375,7.826000213623047,34.654998779296875,1000.1587989807128
prof_005,44,699.2000122070312,7.298999786376953,34.683998107910156,1000.2873985290527
prof_005,45,749.2000122070312,7.008999824523926,34.691001892089844,1000.3510015487672
prof_005,46,799.2999877929688,6.747000217437744,34.69599914550781,1000.4073992729187
prof_005,47,849.5,6.48199987411499,34.698001861572266,1000.4620015144349
prof_005,48,899.2000122070312,6.2230000495910645,34.698001861572266,1000.5138014793396
prof_005,49,949.4000244140625,6.0320000648498535,34.70100021362305,1000.5544001579284
prof_005,50,999.0,5.763000011444092,34.69499969482422,1000.6033997535706
prof_006,0,7.199999809265137,28.35099983215332,34.49599838256836,995.926598739624
prof_006,1,9.5,28.349000930786133,34.49700164794922,995.9278011322021
prof_006,2,19.200000762939453,28.3700008392334,34.53900146484375,995.9572010040283
prof_006,3,29.200000762939453,28.347000122070312,34.55099868774414,995.9713989257813
prof_006,4,39.5,28.253999710083008,34.52399826049805,995.9683986663817
prof_006,5,49.0,28.083999633789062,34.6510009765625,996.1040008544921
prof_006,6,59.400001525878906,27.937999725341797,34.6619987487793,996.141999053955
prof_006,7,69.5,26.7450008392334,34.72800064086914,996.4334003448486
prof_006,8,79.80000305175781,26.58099937438965,34.814998626708984,996.5357990264893
prof_006,9,89.4000015258789,26.06800079345703,34.957000732421875,996.7520004272461
prof_006,10,99.19999694824219,24.424999237060547,34.71799850463867,996.8893989562988
prof_006,11,109.19999694824219,23.64900016784668,34.79100036621094,997.1030002593994
prof_006,12,119.5,23.4689998626709,34.80699920654297,997.1517993927002
prof_006,13,129.8000030517578,22.363000869750977,34.76900100708008,997.3426006317138
prof_006,14,139.1999969482422,21.472000122070312,34.89400100708008,997.6208007812501
prof_006,15,149.60000610351562,20.631000518798828,34.999000549316406,997.8730003356934
prof_006,16,159.60000610351562,19.584999084472656,35.00600051879883,998.0878005981446
prof_006,17,169.39999389648438,18.35700035095215,34.9630012512207,998.2990009307862
prof_006,18,179.0,18.15999984741211,34.952999114990234,998.3303993225097
prof_006,19,189.60000610351562,17.597000122070312,34.93199920654297,998.4261993408203
prof_006,20,199.5,17.312000274658203,35.04199981689453,998.571199798584
prof_006,21,209.60000610351562,17.01099967956543,35.16299819946289,998.7281986236571
prof_006,22,219.6999969482422,16.625999450683594,35.207000732421875,998.8404006958008
prof_006,23,229.3000030517578,16.003999710083008,35.196998596191406,998.9567989349365
prof_006,24,239.5,15.70300006866455,35.198001861572266,999.017801475525
prof_006,25,249.1999969482422,15.15999984741211,35.180999755859375,999.1127998352051
prof_006,26,259.29998779296875,14.484999656677246,35.10300064086914,999.1854005813599
prof_006,27,269.1000061035156,14.17199993133545,35.06800079345703,999.2200006484986
prof_006,28,279.6000061035156,13.883999824523926,35.082000732421875,999.2888006210328
prof_006,29,289.29998779296875,14.140999794006348,35.183998107910156,999.3189985275268
prof_006,30,299.1000061035156,13.954999923706055,35.20899963378906,999.37619972229
prof_006,31,309.3999938964844,13.354999542236328,35.1150016784668,999.4210014343262
prof_006,32,319.20001220703125,13.225000381469727,35.150001525878906,999.4750011444091
prof_006,33,329.29998779296875,13.041999816894531,35.178001403808594,999.5340011596679
prof_006,34,339.1000061035156,12.852999687194824,35.15299987792969,999.5517999649048
prof_006,35,349.29998779296875,12.588000297546387,35.119998931884766,999.5783990859985
prof_006,36,359.29998779296875,12.109000205993652,35.04499816894531,999.6141984939576
prof_006,37,379.20001220703125,11.737000465393066,35.0099983215332,999.660598564148
prof_006,38,399.5,11.345999717712402,34.96099853515625,999.6995988845825
prof_006,39,449.20001220703125,10.241999626159668,34.83100128173828,999.8164011001587
prof_006,40,499.6000061035156,9.326000213623047,34.73400115966797,999.9220008850098
prof_006,41,549.2000122070312,8.782999992370605,34.70100021362305,1000.0042001724242
prof_006,42,599.5,8.170000076293945,34.672000885009766,1000.103600692749
prof_006,43,649.2000122070312,7.873000144958496,34.709999084472656,1000.1933992385865
prof_006,44,699.2999877929688,7.420000076293945,34.70399856567383,1000.2791988372803
prof_006,45,749.2999877929688,7.138000011444092,34.70399856567383,1000.3355988502502
prof_006,46,799.2000122070312,6.763999938964844,34.696998596191406,1000.4047988891601
prof_006,47,849.4000244140625,6.455999851226807,34.70100021362305,1000.4696002006531
prof_006,48,899.2999877929688,6.119999885559082,34.694000244140625,1000.5312002182006
prof_006,49,948.9000244140625,5.927999973297119,34.69900131225586,1000.5736010551452
prof_006,50,999.0999755859375,5.796999931335449,34.70100021362305,1000.6014001846313
prof_007,0,6.800000190734863,28.48699951171875,34.540000915527344,995.9346008300781
prof_007,1,9.199999809265137,28.33300018310547,34.52199935913086,995.9509994506836
prof_007,2,19.399999618530273,28.22100067138672,34.520999908447266,995.9725997924805
prof_007,3,29.399999618530273,28.170000076293945,34.52399826049805,995.9851985931396
prof_007,4,39.20000076293945,28.138999938964844,34.53499984741211,996.0001998901367
prof_007,5,49.20000076293945,28.027000427246094,34.58100128173828,996.0594009399414
prof_007,6,59.400001525878906,27.976999282836914,34.60300064086914,996.0870006561279
prof_007,7,69.5999984741211,27.704999923706055,34.641998291015625,996.1725986480712
